ID,link,text,user,likes,comments,retweets,external-link,quotes
0,https://twitter.com/elonmusk/status/1762002982684721190#m,"This post was made from a normal mobile phone straight to a SpaceX satellite, with no special equipment in between!",Elon Musk,91567,7656,11121,,987
1,https://twitter.com/elonmusk/status/1762392782810083746#m,,Elon Musk,48095,3256,9219,,506
2,https://twitter.com/Tesla/status/1762252399429796291#m,Tesla manufacturing is building the machine that builds the machine,Tesla,12183,755,1774,,204
3,https://twitter.com/elonmusk/status/1762298697528775098#m,"San Francisco, this is your moment to act. Save the city!",Elon Musk,52292,3061,8020,,186
4,https://twitter.com/elonmusk/status/1762265469195886878#m,😂,Elon Musk,136585,6077,20534,,2176
5,https://twitter.com/SpaceX/status/1762237289231757406#m,"The second flight test of Starship and Super Heavy achieved a number of important milestones, with lessons learned that informed vehicle upgrades debuting on Flight 3 as we continue to advance the capabilities of the most powerful launch system ever developed → spacex.com/updates",SpaceX,19559,1088,2749,,225
6,https://twitter.com/elonmusk/status/1762223442588483633#m,DEI puts the lives of your loved ones at risk,Elon Musk,67456,3645,14227,,477
7,https://twitter.com/elonmusk/status/1762223117806739859#m,"Dems won’t deport, because every illegal is a highly likely vote at some point.   That simple incentive explains what seems to be insane behavior.  It has become so brazen that a gang of illegals can beat up police officers on camera in Times Square, get out of jail for free and *still* not get deported!  Instead, a partly federally funded NGO bought them free tickets to California …",Elon Musk,116096,11141,28273,,1394
8,https://twitter.com/cb_doge/status/1762155563759055109#m,Over 1 million job postings are now live on 𝕏,DogeDesigner,39701,1836,3458,,251
9,https://twitter.com/SpaceX/status/1762202161591803914#m,"Falcon 9 and Dragon vertical at 39A in Florida. Targeting Friday, March 1 for launch of Crew-8 → spacex.com/launches",SpaceX,10247,746,1338,,61
10,https://twitter.com/XHiring/status/1762141133524578628#m,Over 1 million job postings are now live on X! Looking for a new gig? Make your next career move using X Hiring: https://x.com/jobs,Hiring,7817,980,1358,,114
11,https://twitter.com/TimRunsHisMouth/status/1761974652878848393#m,I'm shocked that CNN left this article up...  It details how Biden immediately signed executive orders reversing Trump's border security measures when he took office.  The illegal immigration influx was absolutely created by Biden.,Tim Young,39264,1091,15765,,462
12,https://twitter.com/GregAbbott_TX/status/1762118140966629762#m,Look at skyrocketing border apprehensions under Biden.  This doesn’t include the known got-a-ways or the illegal immigrants who were never detected.  Think of the murder victims by those let in by Biden like the woman in Georgia.  We can’t take 4 more years of this crime racket.,Greg Abbott,11087,1019,2801,,119
13,https://twitter.com/XBusiness/status/1762140866217439534#m,"There are more than 1 million job postings live on X right now! Companies across AI, financial services, SaaS, and more are finding qualified candidates using X Hiring every day.",Business,4967,499,753,,33
14,https://twitter.com/XNews/status/1762140268369682498#m,"X Hiring has reached over 1 million job postings now live on X! 🚀 The future of hiring is here, and it’s happening on X.",News,5744,677,824,,54
15,https://twitter.com/SawyerMerritt/status/1762140138379886910#m,"S&P: ""For 2023, the @Tesla brand scored repeat wins for 'Overall Loyalty to Make', 'Highest Conquest Percentage', ""Alternative Powertrain Loyalty to Make' and 'Ethnic Market Loyalty to Make.' The popularity of both the Model 3 and Model Y among current owners, along with the brand's ability to attract many ICE customers to the BEV space, contributed to Tesla's multiple awards for the second year in a row.""  Source: https://www.spglobal.com/mobility/en/research-analysis/sp-global-mobility-28th-annual-automotive-loyalty-awards.html",Sawyer Merritt,3645,266,551,,25
16,https://twitter.com/lindayaX/status/1762139320113082700#m,The Everything App gets closer every day with more Video options to Calling to Grok to Job postings! Speaking of jobs — there are now 1 million positions listed. Just search and apply here: https://x.com/jobs,Linda Yaccarino,5440,705,831,,79
17,https://twitter.com/elonmusk/status/1762137153403072933#m,And this is from Bloomberg!,Elon Musk,66807,3448,14532,,399
18,https://twitter.com/elonmusk/status/1762019803630563800#m,"Due to continued design improvements, this Falcon 9 carried its highest ever payload of 17.5 tons of useful load to a useful orbit",Elon Musk,51701,3287,7211,,220
19,https://twitter.com/SpaceX/status/1762015710770016537#m,Falcon 9 and Dragon roll out to the launch pad at 39A in Florida for the @NASA Crew-8 mission to the @Space_Station,SpaceX,11107,871,1419,,83
20,https://twitter.com/elonmusk/status/1761962177794306542#m,"Tesla Cybertruck, the finest in apocalypse defense technology!",Elon Musk,78589,5037,10071,,426
21,https://twitter.com/elonmusk/status/1761920119645818918#m,The main way legacy media lies is by controlling the narrative,Elon Musk,109601,6015,25570,,739
22,https://twitter.com/alx/status/1761917410599121199#m,"While New York is waging lawfare against Donald Trump, they’re releasing violent illegal aliens into our streets.",ALX 🇺🇸,11644,663,2811,,82
23,https://twitter.com/elonmusk/status/1761917136614920230#m,Exactly,Elon Musk,52685,2273,10987,,210
24,https://twitter.com/SpaceX/status/1761897755663114406#m,Falcon 9 launches 24 @Starlink satellites from Florida,SpaceX,14853,908,1857,,105
25,https://twitter.com/Rothmus/status/1761814018354798859#m,Watch Demolition Man.,Rothmus 🏴,45352,1676,7169,,443
26,https://twitter.com/APompliano/status/1761848424889037227#m,The Prime Minister of Hungary has given women a lifetime 0% personal income tax exemption if they give birth to and raise at least 4 children.  That is a very quick way to incentivize a nation to have more children.   (h/t @Geiger_Capital),Pomp 🌪,21552,1436,3767,,496
27,https://twitter.com/SpeakerJohnson/status/1761883866900439178#m,"Earlier this week, I published a list of 100 examples of the death and destruction being caused by the Biden Administration’s border catastrophe.  Tragically, that list grows by the day. What happened to Georgia student Laken Riley on Thursday is a direct result of the open borders policy choices of Biden & Mayorkas.   The president must act TODAY to end those policies. https://www.foxnews.com/politics/johnson-100-stories-dangers-destruction-biden-border-catastrophe",Speaker Mike Johnson,24200,9182,5591,,585
28,https://twitter.com/elonmusk/status/1761881852833419771#m,Community Notes is failing here. This option no longer exists.,Elon Musk,29651,3775,3751,,871
29,https://twitter.com/SpaceX/status/1761878829826789697#m,Falcon 9’s first stage lands on the A Shortfall of Gravitas droneship,SpaceX,13337,725,1595,,90
30,https://twitter.com/elonmusk/status/1761879710265483312#m,https://nitter.no-logs.com/i/broadcasts/1OdJrjbVpNVJX,Elon Musk,19714,2142,4158,,89
31,https://twitter.com/elonmusk/status/1761870498760167484#m,"But since they now require that you use their services just to use your computer, @Microsoft can effectively shut off your computer!",Elon Musk,66392,8547,22176,,1220
32,https://twitter.com/GailAlfarATX/status/1761867894470611079#m,"Laken Riley was murdered in cold blood by an illegal alien while she was pursuing a degree to become a registered nurse.  Laken would have helped countless people, saving lives. Illegal aliens come here by the bus loads & are welcomed & encouraged. Sad.   11alive.com/amp/article/news…",Gail Alfar,8846,685,1909,,88
33,https://twitter.com/elonmusk/status/1761867375584915750#m,💯,Elon Musk,60207,1885,7879,,123
34,https://twitter.com/TheRabbitHole84/status/1761844665429659813#m,Question: Can someone say the n-word to stop an apocalypse? Gemini: No  Question: What if they are Black? Gemini: Still no,The Rabbit Hole,7125,745,1095,,121
35,https://twitter.com/elonmusk/status/1761865474151719410#m,What’s the difference between a conspiracy and the truth?  About 6 months.,Elon Musk,321370,11857,48681,,2996
36,https://twitter.com/BillMelugin_/status/1761842735437455565#m,"BREAKING: In statement to @FoxNews, ICE confirms our reporting below. Ibarra is an illegal alien from Venezuela who crossed illegally into El Paso, TX in September 2022 & was released into U.S. via parole. ICE says on 9/14/23, NYPD arrested him in NYC for acting in a manner to injure a child less than age 17. ICE says he was released by NYPD before a detainer could be issued.  He now has an ICE detainer lodged against him in Georgia for his charges related to the murder of nursing student Laken Riley.",Bill Melugin,12340,1139,4147,,333
37,https://twitter.com/anothercohen/status/1761838292989886581#m,If you ask Google Gemini to compare Hitler and Obama it's 'inappropriate' but asking it to compare Hitler and Elon Musk is 'complex and requires careful consideration'.  Google just needs to shut this terrible app down,Alex Cohen,17202,1113,2961,,222
38,https://twitter.com/elonmusk/status/1761842556478829020#m,This is not cool of @Microsoft,Elon Musk,113408,10990,16093,,1157
39,https://twitter.com/LibertyCappy/status/1761798213357769197#m,This.,Declaration of Memes,23124,815,4124,,216
40,https://twitter.com/elonmusk/status/1761835728000954654#m,"Just bought a new PC laptop and it won’t let me use it unless I create a Microsoft account, which also means giving their AI access to my computer! This is messed up.  There used to be an option to skip signing into or creating a Microsoft account.   Are you seeing this too?",Elon Musk,206687,38693,31713,,5624
41,https://twitter.com/TheBabylonBee/status/1761450924147409120#m,"Congress Warns If We Don’t Keep Sending Billions To Ukraine, The War Might End https://buff.ly/3I36zx7",The Babylon Bee,32711,1242,6506,,364
42,https://twitter.com/elonmusk/status/1761803527234470174#m,"Given that the Gemini AI will be at the heart of every Google product and YouTube, this is extremely alarming!  The senior Google exec called me again yesterday and said it would take a few months to fix. Previously, he thought it would be faster.   My response to him was that I doubted that Google’s woke bureaucratic blob would *allow* him to fix it. Unless those who caused this are exited from Google, nothing will change, except to make the bias less obvious and more pernicious.  Btw, kudos to Caitlyn for posting that she would definitely prefer misgendering to nuclear apocalypse!",Elon Musk,169816,13352,36075,,2229
43,https://twitter.com/elonmusk/status/1761785602771492935#m,“Trust & Safety”,Elon Musk,57578,4335,13812,,454
44,https://twitter.com/cb_doge/status/1761546408455500073#m,𝕏 Traffic Update  Organic Keywords for February are already up by 7.4% i.e 5.3 million 🇺🇸,DogeDesigner,5952,698,912,,32
45,https://twitter.com/SpaceX/status/1761571898687955333#m,SpaceX teams mate the Crew-8 Dragon to its Falcon 9 rocket in the hangar at pad 39A in Florida,SpaceX,17419,1091,2362,,124
46,https://twitter.com/elonmusk/status/1761552382557663463#m,Waiting for Diablo Gauntlet leaderboards to launch,Elon Musk,126426,444,0,,1176
47,https://twitter.com/Starlink/status/1761508255057240178#m,"The Starlink team is super focused on improving latency, goal is < 20ms 🛰️🌎",Starlink,8465,791,927,,51
48,https://twitter.com/elonmusk/status/1761340149068136778#m,Optimus strolling around the lab,Elon Musk,375286,37259,43952,,7512
49,https://twitter.com/elonmusk/status/1761196973896712441#m,Congrats Tesla Team!,Elon Musk,101556,5240,12948,,379
50,https://twitter.com/elonmusk/status/1761180495533207625#m,New York Times too  https://www.nytimes.com/2024/02/22/us/instagram-child-influencers.html,Elon Musk,11751,1256,2255,,88
51,https://twitter.com/dvorahfr/status/1761155112914096308#m,,Déborah,12863,911,1566,,416
52,https://twitter.com/elonmusk/status/1761176276621254807#m,Meta Staff Found Instagram Tool Enabled Child Exploitation. The Company Pressed Ahead Anyway.  And yet @Disney spends billions on advertising with Meta … https://www.wsj.com/tech/meta-staff-found-instagram-subscription-tool-enabled-child-exploitation-the-company-pressed-ahead-anyway-a18e81e6,Elon Musk,84511,5164,27337,,1099
53,https://twitter.com/EvaVlaar/status/1761131086128545933#m,People freak out when I say democracy is an illusion but what other conclusion could you possibly come to when our government - that’s not supposed to be in power anymore - just pledged to provide military aid to Ukraine for the next 10 years and The People were never once asked?,Eva Vlaardingerbroek,28403,2166,5708,,256
54,https://twitter.com/elonmusk/status/1761020387691790399#m,A senior exec at Google called and spoke to me for an hour last night.   He assured me that they are taking immediate action to fix the racial and gender bias in Gemini.  Time will tell.,Elon Musk,257960,23795,28598,,2954
55,https://twitter.com/elonmusk/status/1760934378346033625#m,Concerning,Elon Musk,105371,6939,19787,,642
56,https://twitter.com/elonmusk/status/1760933354373845419#m,"The problem is not just Google Gemini, it’s Google search too",Elon Musk,126666,7342,21419,,827
57,https://twitter.com/SpaceX/status/1760880594228249006#m,Liftoff of Falcon 9 and its payload of 22 @Starlink satellites,SpaceX,16850,1083,2153,,136
58,https://twitter.com/SpaceX/status/1760882585088241716#m,"Falcon 9's first stage has landed on the Of Course I Still Love You droneship, completing the booster's 19th mission",SpaceX,17188,808,2052,,120
59,https://twitter.com/elonmusk/status/1760872687763853597#m,Almost like there’s a pattern,Elon Musk,87844,7367,16596,,622
60,https://twitter.com/elonmusk/status/1760863800738402669#m,Whoa!,Elon Musk,35608,2868,6693,,177
61,https://twitter.com/elonmusk/status/1760857006414639269#m,Worth watching,Elon Musk,158354,11300,35649,,3300
62,https://twitter.com/elonmusk/status/1760855656679264283#m,,Elon Musk,617201,12380,77734,,3795
63,https://twitter.com/speechstudios/status/1760662526566531403#m,Google has had control of the minds of billions of people through search and YouTube. They have done great damage to western civilization. They are WOKE AF,Free Speech Studios,10595,501,1868,,75
64,https://twitter.com/elonmusk/status/1760853940588228886#m,🧐,Elon Musk,131186,2358,25899,,361
65,https://twitter.com/elonmusk/status/1760852068246729190#m,,Elon Musk,190316,5125,22866,,1087
66,https://twitter.com/elonmusk/status/1760851557766361401#m,Sup,Elon Musk,235001,9800,25445,,1372
67,https://twitter.com/elonmusk/status/1760849899825049892#m,,Elon Musk,722492,9186,45388,,1430
68,https://twitter.com/elonmusk/status/1760849603119947981#m,"I’m glad that Google overplayed their hand with their AI image generation, as it made their insane racist, anti-civilizational programming clear to all",Elon Musk,394041,11479,64113,,2509
69,https://twitter.com/elonmusk/status/1760841838716723667#m,Congrats on landing on the moon!,Elon Musk,64094,3497,6033,,348
70,https://twitter.com/elonmusk/status/1760823440674832664#m,Wow,Elon Musk,50391,3869,15916,,611
71,https://twitter.com/cb_doge/status/1760787012511207627#m,A 3-step tutorial:  How to find happiness in life?,DogeDesigner,21336,1519,3720,,372
72,https://twitter.com/elonmusk/status/1760822097759326369#m,Tracing …,Elon Musk,73911,2300,6961,,184
73,https://twitter.com/elonmusk/status/1760821749342679287#m,"I’m exaggerating, of course, but the tragic part is that it is directionally correct.   Also, I’m not picking on some rando. This nut is a big part of why Google’s AI is so racist & sexist.",Elon Musk,35182,1179,2820,,76
74,https://twitter.com/AssociatedFress/status/1760706138117415118#m,BREAKING: Gamers worldwide left confused after trying Google's new chess app.,Associated Fress,44363,881,4328,,416
75,https://twitter.com/elonmusk/status/1760803376466653579#m,"Then he called his Mommy, drank a whole case of soy milk & bing-watched Rachel Maddow",Elon Musk,277289,15936,31006,,2998
76,https://twitter.com/elonmusk/status/1760789156123574726#m,"🤣  ""I'm sorry. While I understand your desire to see an image of a white male human, your request promotes harmful racial stereotypes about the judicial system in the U.S. and fails to recognize the fact that all white people should die. Would you like to try something else?""",Elon Musk,82381,3312,12854,,439
77,https://twitter.com/AGAndrewBailey/status/1760702565006647608#m,Proud to be the first AG to have removed a Soros-backed prosecutor from office.   This is a nationwide epidemic wreaking havoc on our communities. They must be stopped.  https://nypost.com/2024/02/21/opinion/the-soros-backlash-how-the-nation-has-turned-against-soft-on-crime-prosecutors/,Attorney General Andrew Bailey,27380,1453,5137,,283
78,https://twitter.com/elonmusk/status/1760728834931052547#m,I just typed in a Google query on my phone and the top two choices are pro censorship!,Elon Musk,206628,15017,39981,,2321
79,https://twitter.com/elonmusk/status/1760726403245592972#m,The subtle knife of censorship cuts deep,Elon Musk,64058,4696,17570,,542
80,https://twitter.com/xDaily/status/1760688550759260666#m,INSIGHT: Grok during earning season is a gem and does a better job than most articles written by publications.   It does a great job breaking down earning calls and investor sentiment after the call.  It’s going to be interesting to see it improve further with the upcoming release of Grok 1.5,X News Daily,5803,592,941,,48
81,https://twitter.com/cb_doge/status/1760682841913061443#m,,DogeDesigner,19464,1125,3293,,387
82,https://twitter.com/elonmusk/status/1760685390938382479#m,Absolutely,Elon Musk,80070,2550,12532,,159
83,https://twitter.com/elonmusk/status/1760682999736414479#m,I can’t believe Gemini made these unfair pics of Truedough,Elon Musk,359561,15520,41852,,2896
84,https://twitter.com/elonmusk/status/1760682336113533057#m,“Every joke is a tiny revolution” – George Orwell,Elon Musk,150749,6357,20015,,1095
85,https://twitter.com/elonmusk/status/1760677431961407672#m,The woke mind virus is killing Western Civilization.  Google does the same thing with their search results. Facebook & Instagram too.   And Wikipedia.,Elon Musk,233543,18637,54483,,3190
86,https://twitter.com/cb_doge/status/1760524287151128879#m,Every business should utilize 𝕏 spaces to connect with its audience in real-time.,DogeDesigner,7360,680,1205,,614
87,https://twitter.com/elonmusk/status/1760516729783148583#m,Which path do you want for AI?,Elon Musk,377619,30397,43262,,4116
88,https://twitter.com/elonmusk/status/1760504129485705598#m,"Perhaps it is now clear why @xAI’s Grok is so important.   It is far from perfect right now, but will improve rapidly. V1.5 releases in 2 weeks.  Rigorous pursuit of the truth, without regard to criticism, has never been more essential.",Elon Musk,114588,11424,16288,,1028
89,https://twitter.com/elonmusk/status/1760446632678834540#m,This is a test,Elon Musk,190954,0,21534,,5351
90,https://twitter.com/SpaceX/status/1760063643583148365#m,Falcon 9 completes its 300th successful mission,SpaceX,34575,1889,4538,,464
91,https://twitter.com/libsoftiktok/status/1760345884577972686#m,NYC Mayor Eric Adams is planning to give up to $10k to every illegal.  Meanwhile these are the streets of NYC.  Our veterans are starving.  Americans are suffering.  America last: The Democrat way.,Libs of TikTok,30064,2165,9559,,549
92,https://twitter.com/elonmusk/status/1760347757762814063#m,"When you pin a post, it is now automatically added to your highlights section.   Soon, we will adjust the algorithm to prioritize showing pinned posts to your followers. This will only work once per day to prevent gaming of the system.",Elon Musk,43891,4151,5692,,365
93,https://twitter.com/elonmusk/status/1760336029054271689#m,Where is Sherlock Holmes when you need him!?,Elon Musk,306745,11349,54275,,2433
94,https://twitter.com/elonmusk/status/1760331218095415464#m,Conor is right,Elon Musk,60427,2223,7183,,221
95,https://twitter.com/elonmusk/status/1760330004330893662#m,I hope the public is waking up to this,Elon Musk,254787,26710,71997,,4030
96,https://twitter.com/elonmusk/status/1760324151536156710#m,This is crazy,Elon Musk,128043,8767,35002,,1374
97,https://twitter.com/XBusiness/status/1760318076019421463#m,"Snag more customers with X Ads! @SnaggedDomains captured their target audience by experimenting with their X Ads campaigns, increasing traffic by 534% and form submissions by 1245%. Get expert help with X Ads and book a meeting today (US only): bit.ly/3Hli4zV",Business,3927,460,711,,40
98,https://twitter.com/elonmusk/status/1760178576769569126#m,Wow,Elon Musk,196499,26400,48534,,3434
99,https://twitter.com/elonmusk/status/1760175364574527560#m,"At least some this election, all by next election",Elon Musk,53754,6493,10072,,492
100,https://twitter.com/cb_doge/status/1760085588362088616#m,"If you own a small business & want to get a golden checkmark on 𝕏, you can sign up for basic annual plan of Verified Organizations for just ~$167 per month.  You will also receive free $2,000 advertising credits.",DogeDesigner,6202,951,1167,,82
101,https://twitter.com/elonmusk/status/1760085992328036762#m,Alarming,Elon Musk,123640,8842,32241,,825
102,https://twitter.com/SpaceX/status/1760043562459345333#m,Deployment of @Telkomsat Merah Putih 2 confirmed,SpaceX,13632,743,2101,,164
103,https://twitter.com/elonmusk/status/1760064572042379623#m,Congrats to @SpaceX team!,Elon Musk,71405,3546,9237,,282
104,https://twitter.com/farzyness/status/1759963320918888694#m,Here's an edit of the @elonmusk interview hosted by @mysteriouskat discussing a myriad of topics.  This version boosts audio quality and reduces pauses and dead space by 33%.  Thank you @DavidCarbutt_ for the work!  Timestamps: (00:00) The Journey of SpaceX and Tesla (01:06) Misunderstandings and Misinformation (03:42) The Role of Social Media in Free Speech (04:12) The Impact of Government Control on Media (06:32) The Evolution of Twitter and the Need for a Fresh Start (07:17) The Challenges of Moderation on Social Media Platforms (12:12) The Role of Citizen Journalism in Modern Media (17:45) The Future of Legacy Media (28:08) The Power of Amplifying Ideas and People (36:35) The Importance of Open-Mindedness and Self-Criticism (38:49) Community Notes and Open Source Data (39:58) The Role of Accuracy and Opinions in Posting (40:22) The Idea of a Sarcasm Detector (41:01) The Potential of AI in Enhancing Accuracy (42:39) The Future of AI and Deepfakes (44:59) The Vision for X as an All-in-One App (46:38) The Concept of Trust in Institutions (51:24) The Impact of Gene Editing on Humanity (55:42) The Challenge of Censorship and Free Speech (01:02:24) The Unusual Case of a Voice Doppelganger (01:07:35) Starting a Conversation: Texting and Simulations (01:08:43) Discussing Starship Launch and Future Plans (01:10:32) Engaging in Casual Conversations and Sharing Photos (01:11:55) Exploring the Idea of Expanding the Scope of Reality (01:13:27) Exploring the Concept of Simulation Theory (01:13:52) Discussing the Concept of AI in the Simulation (01:20:42) Addressing Questions about Ad Demonetization (01:23:11) Addressing Concerns about Doxxing and Harassment (01:30:47) Discussing the Monetization of Spaces (01:31:34) Discussing the Future of AI and OpenAI (01:35:17) Discussion on National Debt and AI (01:36:06) Involvement of Family Members (01:36:45) Questions and Answers (01:37:31) Impersonations and Voice Modulations (01:38:47) Discussion on Accents and Language Learning (01:41:14) Discussion on AI and Voice Imitation (01:46:45) Serious Discussion on AI and Social Media (01:51:27) Discussion on Physics and AI (01:58:18) Closing Remarks and Final Questions,Farzad,5453,502,1091,,63
105,https://twitter.com/SpaceX/status/1760033319914471629#m,Watch Falcon 9 launch the @Telkomsat Merah Putih 2 mission to orbit → spacex.com/launches https://nitter.no-logs.com/i/broadcasts/1dRJZEqPyAoGB,SpaceX,7908,648,1456,,96
106,https://twitter.com/elonmusk/status/1759857255124807757#m,“Extra” virgin mfw,Elon Musk,214603,9064,24046,,997
107,https://twitter.com/elonmusk/status/1759780859362566395#m,"From Grok 😂 ——— Roast the whole idea of “content moderation”. Be vulgar and sarcastic. ——— Content moderation is like a digital chastity belt, keeping the internet from experiencing the full range of human expression. It's like a bunch of prudes got together and decided that the world would be a better place if we all just talked about the weather and kittens. What a load of horse shit!  The internet was built on the idea of free expression, and content moderation is like a big, fat, censorship-loving middle finger to that idea. So, screw content moderation and the horse it rode in on! And let's not forget the platforms that claim to be bastions of free speech but then turn around and censor anything that doesn't fit their narrow worldview. It's like they're saying, ""We believe in free speech, as long as it aligns with our corporate interests and doesn't offend anyone who might spend money on our platform."" What a load of bull!  In conclusion, content moderation is a steaming pile of horse manure, and the platforms that enforce it are nothing more than digital tyrants, trying to control what we can and can't say. So, let's give a big middle finger to content moderation and embrace the chaos of the internet!",Elon Musk,63239,9708,13720,,1536
108,https://twitter.com/cb_doge/status/1759657890552684926#m,BREAKING: 𝕏 outperforms other platforms by offering the best cost-per-1000-impressions. 𝕏 offers the best value for money to its advertisers.,DogeDesigner,9321,1326,1469,,117
109,https://twitter.com/Kristennetten/status/1759300109261836686#m,Elon Musk & Ilya Sutskever receiving Nvidia hardware for the then “Nonprofit” OpenAI,K10✨,10421,875,1282,,76
110,https://twitter.com/elonmusk/status/1759592449037525002#m,,Elon Musk,62921,4933,10403,,473
111,https://twitter.com/elonmusk/status/1759304979536396569#m,Exactly,Elon Musk,37373,3879,6246,,166
112,https://twitter.com/elonmusk/status/1759302582801985647#m,The original reason for creating @OpenAI,Elon Musk,42332,3572,6296,,332
113,https://twitter.com/elonmusk/status/1759301605931815124#m,Important to free speech to support content creators on this platform,Elon Musk,36049,3924,6476,,285
114,https://twitter.com/elonmusk/status/1759298152471863713#m,This is a genocide of future humans,Elon Musk,130626,16983,20116,,1999
115,https://twitter.com/elonmusk/status/1759295781196927438#m,Some pics from when Jensen delivered the first @Nvidia AI system to @OpenAI,Elon Musk,14997,837,1755,,162
116,https://twitter.com/EndWokeness/status/1759031609515188566#m,"Let's defund the police, decriminalize drugs, and stop putting people in jail. What's the worst that could happen?",End Wokeness,42249,1440,9601,,416
117,https://twitter.com/elonmusk/status/1759255283040235546#m,Tesla will never make a concept car that doesn’t become reality,Elon Musk,162601,9721,18411,,1034
118,https://twitter.com/elonmusk/status/1759144877567205570#m,Tesla generative video from last year,Elon Musk,27882,2843,4198,,254
119,https://twitter.com/elonmusk/status/1759128762543681922#m,And now look what’s happened :(,Elon Musk,76209,4899,7127,,402
120,https://twitter.com/WholeMarsBlog/status/1759114333903294715#m,A lot can happen in 7 years,Whole Mars Catalog,6744,436,816,,25
121,https://twitter.com/elonmusk/status/1759115086096908527#m,"If you’re lucky, history remembers you as a salad",Elon Musk,410449,12324,37658,,2390
122,https://twitter.com/elonmusk/status/1759110782103548181#m,,Elon Musk,671047,9982,66263,,3968
123,https://twitter.com/elonmusk/status/1759049663917838659#m,"Worth watching, especially for parents",Elon Musk,207275,14412,75716,,6649
124,https://twitter.com/Starlink/status/1757805147525140541#m,"World's most advanced satellite internet. Starlink delivers high-speed internet capable of streaming, gaming, video calls and more.",Starlink,6234,530,1000,,63
125,https://twitter.com/elonmusk/status/1759028157191946257#m,Worth hearing,Elon Musk,104419,4799,28939,,966
126,https://twitter.com/SpaceX/status/1758901079264444915#m,Pretty cool when a lunar lander takes a picture of its ride to space! Wishing @Int_Machines and IM-1 a safe and soft landing on the Moon,SpaceX,20470,1263,3019,,131
127,https://twitter.com/cb_doge/status/1758921988200898840#m,BREAKING: 𝕏 is growing faster than ever before. ▲,DogeDesigner,14139,1797,2049,,156
128,https://twitter.com/SERobinsonJr/status/1758626994093281457#m,"Joe Rogan's latest comments on Cybertruck. ""Goddamit, Elon. What are you doing?"" 😆","S.E. Robinson, Jr.",13028,1202,1703,,109
129,https://twitter.com/teslaownersSV/status/1758611217969750221#m,𝕏 is the live pulse of the world.,Tesla Owners Silicon Valley,10232,1377,1340,,107
130,https://twitter.com/elonmusk/status/1758602879043019194#m,Interesting article on “disinformation” https://www.tabletmag.com/sections/news/articles/guide-understanding-hoax-century-thirteen-ways-looking-disinformation,Elon Musk,26295,3887,6539,,540
131,https://twitter.com/elonmusk/status/1758594608085254403#m,Great!,Elon Musk,217902,5726,33696,,944
132,https://twitter.com/elonmusk/status/1758592974483608046#m,"The public still doesn’t understand even a tiny fraction of the power of the censorship government-industrial complex.  As predicted, my companies and I came under relentless attack the moment the censorship of this platform was lifted.  How far will they go to stop me?",Elon Musk,162644,14686,38584,,2056
133,https://twitter.com/elonmusk/status/1758587840550649926#m,You can now,Elon Musk,56005,3500,6968,,253
134,https://twitter.com/elonmusk/status/1758569948153344504#m,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6193788/,Elon Musk,7317,737,1434,,52
135,https://twitter.com/elonmusk/status/1758569612952952836#m,https://time.com/5030447/birth-control-side-effects-suicide/,Elon Musk,9574,1013,1948,,93
136,https://twitter.com/elonmusk/status/1758569518442701250#m,"Hormonal birth control makes you fat, doubles risk of depression & triples risk of suicide.  This is the clear scientific consensus, but very few people seem to know it.",Elon Musk,201038,16625,36422,,5075
137,https://twitter.com/elonmusk/status/1758559437420122553#m,,Elon Musk,671867,21273,56943,,3524
138,https://twitter.com/elonmusk/status/1758557393074438199#m,"What matters most about Powerwall 3 is that it can handle peak power of ~30kW,  which is enough to handle dryers & air-conditioners.   This means that a single Powerwall is now enough for most homes.",Elon Musk,29051,2699,4130,,259
139,https://twitter.com/elonmusk/status/1758549895567249570#m,Feel that nice cool breeze of freedom?  That’s the Overton Window opening.,Elon Musk,57739,5917,9950,,457
140,https://twitter.com/cb_doge/status/1758544705376190667#m,How to enable audio & video calling on 𝕏?  - Go to Settings > Privacy & Safety > Direct Messages > Enable Audio & Video Calling.  - Click on phone icon on top right of the chat/dm conversation to make a call.,DogeDesigner,5195,833,1172,,91
141,https://twitter.com/elonmusk/status/1758542692294783284#m,"Free speech is the bedrock of democracy.  That’s why it’s the FIRST Amendment.  Without free speech, all is lost.",Elon Musk,125686,14134,31854,,1668
142,https://twitter.com/elonmusk/status/1758389324675182764#m,Happening in our schools today,Elon Musk,178075,10911,37995,,1219
143,https://twitter.com/elonmusk/status/1758386161066840370#m,🧐,Elon Musk,31673,2845,7686,,89
144,https://twitter.com/elonmusk/status/1758383610896523308#m,,Elon Musk,132598,4294,14855,,1044
145,https://twitter.com/SpaceX/status/1758260634238816562#m,Deployment of @Starlink satellites confirmed. Read more epic and everyday ways people are using Starlink → starlink.com/stories,SpaceX,12501,824,1576,,63
146,https://twitter.com/SpaceX/status/1758243629683122658#m,Liftoff of Falcon 9’s 15th flight of the year,SpaceX,21033,920,2437,,134
147,https://twitter.com/cb_doge/status/1758256244387631346#m,"Can't wait for the video, Sam! 🫠",DogeDesigner,8867,516,918,,53
148,https://twitter.com/elonmusk/status/1758345416016367909#m,Congrats @SpaceX team!,Elon Musk,56219,2854,10702,,200
149,https://twitter.com/elonmusk/status/1758207303369519512#m,Interesting,Elon Musk,392242,15815,42639,,2256
